id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
344903,344902,57MT,1645.0,75.0,Turf,0,0,12,46.20405197143555,-114.0855484008789,4045.0,141,,30,46.2005500793457,-114.08145904541016,4085.0,321,
344904,344902,57MT,1495.0,75.0,Turf,0,0,5,46.20050048828125,-114.08699798583984,4060.0,63,,23,46.20240020751953,-114.08100128173828,4070.0,243,
349497,349496,57XA,1092.0,75.0,Turf/Gravel,0,0,12,29.859119415283203,,957.0,122,,30,29.857540130615234,-98.1131591796875,957.0,302,
331081,331080,58MT,2687.0,75.0,Turf,0,0,9,46.54472351074219,-111.07527923583984,5156.0,99,,27,46.54360961914063,-111.0647201538086,5123.0,279,
346571,346570,59AR,2200.0,75.0,GRS,0,0,9,35.881927490234375,-90.60879516601562,260.0,93,,27,35.88224029541016,-90.61621856689452,271.0,273,
240059,12274,5AZ3,5000.0,80.0,ASPH,1,0,08,33.212799072265625,-111.625,,92,900.0,26,33.21220016479492,-111.60900115966795,,224,900.0
257727,12285,5B9,2511.0,58.0,ASPH-F,1,0,01,44.07680130004883,-72.0071029663086,582.0,352,185.0,19,44.08359909057617,-72.0083999633789,546.0,172,
240203,12296,5CA7,3000.0,40.0,ASPH,1,0,16,36.34000015258789,-120.24700164794922,,175,,34,36.33190155029297,-120.24700164794922,,217,
253290,12308,5CL8,2000.0,100.0,TRTD,0,0,16,35.18040084838867,-118.9280014038086,,174,,34,35.17300033569336,-118.927001953125,,354,
255548,12336,5F5,3000.0,40.0,ASPH-TURF-G,1,0,18,32.34870147705078,-93.79989624023438,,184,430.0,36,32.34049987792969,-93.79989624023438,,227,850.0
246640,12358,5G0,2640.0,60.0,ASPH-G,1,0,10,42.98149871826172,-77.94239807128906,780.0,93,,28,42.981201171875,-77.93260192871094,770.0,273,
257536,12360,5G3,2250.0,200.0,ASPH-TURF-G,0,0,15,44.53379821777344,-99.7489013671875,1775.0,160,,33,44.52799987792969,-99.74590301513672,1787.0,340,
239764,18909,5K2,5000.0,60.0,CONC-E,1,0,17,38.46110153198242,-101.7480010986328,,170,,35,38.44729995727539,-101.74500274658205,,304,1000.0
240088,18493,5KY4,2930.0,75.0,TURF-G,0,0,13,36.80559921264648,-87.17970275878906,,137,,31,36.79970169067383,-87.17310333251953,,317,
240083,18777,5KY7,3380.0,60.0,ASPH-F,1,0,17,36.64239883422852,-85.16519927978516,,166,270.0,35,36.63330078125,-85.1624984741211,,210,
253403,12462,5LL7,2016.0,70.0,Turf,0,0,E,42.21044921875,-88.5237808227539,871.0,90,,W,42.21050262451172,-88.5163345336914,861.0,270,
247235,12467,5M1,3204.0,60.0,ASPH-F,1,0,18,34.266700744628906,-91.30740356445312,187.0,181,,36,34.25790023803711,-91.30760192871094,187.0,1,
247641,12509,5MO,2100.0,20.0,ASPH-TURF-P,0,0,18,39.5974006652832,-94.46160125732422,,182,,36,39.59159851074219,-94.46179962158205,,2,
353859,353856,5MO6,1800.0,75.0,Turf,0,0,18,40.130428,-92.291131,882.0,180,,36,40.126472,-92.291125,871.0,360,
247662,12616,5P3,3600.0,150.0,TURF-F,1,0,13,45.44340133666992,-99.6793975830078,1960.0,143,,31,45.43550109863281,-99.6709976196289,1963.0,323,
244965,12665,5TE0,5500.0,80.0,ASPH,1,0,15,28.63500022888184,-100.16200256347656,,157,,33,28.6210994720459,-100.15599822998048,,270,
247810,12709,5V8,1600.0,100.0,TURF-F,0,0,04,43.832401275634766,-101.4990005493164,2462.0,52,,22,43.83509826660156,-101.49400329589844,,232,
257237,12754,5Y0,2140.0,60.0,TURF-G,0,0,03,44.66569900512695,-83.30729675292969,,32,1000.0,21,44.67070007324219,-83.30290222167969,,212,600.0
255954,12756,5Y3,2523.0,140.0,TURF-G,1,0,18,42.85699844360352,-88.75980377197266,801.0,180,,36,42.85010147094727,-88.75980377197266,821.0,360,
250354,12765,60A,3000.0,80.0,ASPH-P,1,0,05,31.73040008544922,-85.80770111083984,,55,,23,31.73509979248047,-85.79969787597656,,235,
248560,12773,60G,2653.0,100.0,TURF-G,1,0,08,42.58340072631836,-84.65640258789062,931.0,83,685.0,26,42.58420181274414,-84.64659881591797,931.0,263,200.0
347723,347722,60OA,2900.0,100.0,Turf,0,0,9,41.40089797973633,-80.5838623046875,962.0,90,,27,41.40087127685547,-80.57329559326172,962.0,270,
243846,12799,60TE,3000.0,50.0,ASPH,0,0,16,30.137399673461918,-99.1519012451172,,160,,34,30.12969970703125,-99.14869689941406,,288,
251396,12812,61D,2550.0,150.0,TURF-G,0,0,01,42.464599609375,-85.64949798583984,722.0,7,268.0,19,42.47159957885742,-85.64830017089844,722.0,187,980.0
251397,12812,61D,2650.0,50.0,ASPH-P,1,0,09,42.46749877929688,-85.652099609375,722.0,89,191.0,27,42.46760177612305,-85.64230346679688,722.0,269,775.0
239952,12861,62FL,3200.0,48.0,ASPH,0,0,09,27.84440040588379,-81.4447021484375,,90,,27,27.84440040588379,-81.43479919433594,,251,
241030,12877,62NM,2200.0,50.0,DIRT-P,0,0,04,,,,49,,22,,,,269,
241031,12877,62NM,3210.0,30.0,ASPH-F,0,0,10,,,,110,260.0,28,,,,336,
240063,12914,63NY,3200.0,60.0,TURF,0,0,18,43.26539993286133,-78.966796875,,165,600.0,36,43.25690078735352,-78.96379852294922,,293,
243050,12929,63XS,4100.0,40.0,ASPH,1,0,17,30.22960090637207,-98.28980255126952,,170,,35,30.2185001373291,-98.2874984741211,,318,
245925,12995,65LA,3200.0,40.0,ASPH-F,1,0,02,29.861900329589844,-90.0239028930664,,21,,20,29.8700008392334,-90.02030181884766,,344,
350186,350185,65MS,1700.0,60.0,Turf,0,0,18,34.56700134277344,-89.88410186767578,340.0,180,,36,34.562400817871094,-89.88410186767578,309.0,360,
353858,353857,65XA,1625.0,250.0,Turf,0,0,2,30.901422,-94.696739,240.0,20,,20,30.905725,-94.694931,239.0,200,
352253,352252,67MU,2710.0,100.0,Turf,0,0,10,39.454498291015625,-91.40070343017578,742.0,95,,28,39.453800201416016,-91.39109802246094,744.0,275,
250172,13155,69N,2455.0,50.0,ASPH-G,1,0,01,40.76020050048828,-75.60489654541016,,1,352.0,19,40.766998291015625,-75.60479736328125,,181,
246817,608,69S,1975.0,40.0,GRVL-F,0,0,17,49.0010986328125,-118.22200012207033,,185,,35,48.99570083618164,-118.2229995727539,,5,
344971,344962,69WT,4226.0,200.0,Water,0,0,15W,47.40167999267578,-122.44677734375,0.0,165,,33W,47.39051055908203,-122.44225311279295,0.0,345,
344969,344962,69WT,5637.0,200.0,Water,0,0,4W,47.39521026611328,-122.46112823486328,0.0,59,,22W,47.40319061279297,-122.44164276123048,0.0,239,
239787,13193,6AR8,1400.0,75.0,GRE,0,0,09,35.3302001953125,-94.04429626464844,,97,,27,35.32979965209961,-94.0395965576172,,277,
239788,13193,6AR8,2500.0,85.0,GRE,0,0,18,35.33340072631836,-94.04149627685548,,186,,36,35.32659912109375,-94.04239654541016,,6,
240598,13194,6AR9,3000.0,150.0,TURF,0,0,09,36.41550064086914,-92.69950103759766,,92,,27,36.41510009765625,-92.68939971923828,,203,
249791,13202,6B6,2770.0,48.0,ASPH-F,1,0,03,42.45759963989258,-71.52010345458984,267.0,17,,21,42.46480178833008,-71.51719665527344,268.0,197,
251463,13203,6C0,2995.0,100.0,TURF-G,0,0,18,42.33406066894531,-93.11434936523438,977.0,180,,36,42.32584381103516,-93.11427307128906,972.0,360,
254890,13234,6D3,3200.0,100.0,TURF-G,0,0,12,47.98329925537109,-99.53230285644533,1594.0,130,,30,47.97760009765625,-99.52239990234376,1595.0,310,
240551,18984,6F1,3300.0,60.0,ASPH-G,1,0,01,34.70309829711914,-95.07550048828124,683.0,19,,19,34.71189880371094,-95.07219696044922,684.0,199,
250886,13269,6H4,2105.0,55.0,TURF-F,0,0,09,42.15589904785156,-84.33820343017578,,94,,27,42.15560150146485,-84.33039855957031,,274,
240542,13382,6MN0,3700.0,130.0,TURF,0,0,18,47.06060028076172,-95.42269897460938,,183,,36,47.05049896240234,-95.42340087890624,,254,
351147,351146,6MT4,12000.0,500.0,Water,0,0,11W,48.04106903076172,-115.09307098388672,3340.0,123,,29W,48.02329635620117,-115.0518035888672,3340.0,303,
355080,355079,6MU5,1800.0,50.0,Turf,0,0,1,39.361889,-93.778861,785.0,11,,19,39.366744,-93.777675,803.0,191,
242442,13415,6NC1,3000.0,40.0,ASPH-G,1,0,03,35.58810043334961,-81.08200073242188,,31,,21,35.59519958496094,-81.07689666748047,,234,
257518,13524,6R1,2700.0,50.0,ASPH-G,1,0,07,30.241300582885746,-92.83560180664062,18.0,72,,25,30.24370002746582,-92.82749938964844,18.0,252,
257519,13524,6R1,2200.0,150.0,TURF-G,0,0,09,30.24099922180176,-92.83319854736328,18.0,87,,27,30.241300582885746,-92.82630157470705,18.0,267,
240532,13549,6TE6,5086.0,75.0,ASPH,1,0,01,33.634300231933594,-100.3489990234375,,10,,19,33.648101806640625,-100.34600067138672,,298,
256117,13551,6TE8,2190.0,25.0,DIRT-P,0,0,17,33.1775016784668,-100.197998046875,1714.0,180,,35,33.16669845581055,-100.197998046875,1744.0,0,
256278,13659,70N,2431.0,42.0,Asphalt/Gravel,1,0,5,41.3447,-75.4188,1729.0,39,400.0,23,41.349998,-75.413002,1669.0,219,
246469,13668,70S,2481.0,30.0,ASPH-G,0,0,16,47.79059982299805,-117.35800170898438,,180,,34,47.78379821777344,-117.35800170898438,,360,
243641,13729,72MI,5000.0,75.0,ASPH-G,1,0,09,46.28630065917969,-89.28739929199219,1642.0,94,,27,46.285400390625,-89.2677001953125,1613.0,274,
251268,13744,72S,2800.0,45.0,ASPH-G,1,0,02,47.23360061645508,-117.4250030517578,2169.0,39,,20,47.23960113525391,-117.41799926757812,2159.0,219,
349505,349504,72XA,2400.0,80.0,Turf,0,0,15,29.48945617675781,-96.04324340820312,110.0,149,,33,29.48380851745605,-96.0393295288086,118.0,329,
253379,13761,73FD,2400.0,100.0,TURF,0,0,18,29.51810073852539,-82.87480163574219,,180,,36,29.507400512695312,-82.87480163574219,,0,
353040,353039,73MD,2024.0,60.0,Turf,0,0,18,39.1781005859375,-76.24250030517578,25.0,180,,36,39.17250061035156,-76.24250030517578,15.0,360,
247463,13785,73S,2260.0,40.0,ASPH-G,1,0,04,47.2338981628418,-117.0479965209961,2520.0,59,,22,47.237098693847656,-117.04000091552734,2520.0,239,
246652,13814,74N,2325.0,60.0,ASPH-CONC-G,1,0,05,,,786.0,42,,23,,,791.0,222,196.0
349510,349509,75XA,3007.0,40.0,Turf,0,0,14,30.538789749145508,-95.08704376220705,287.0,136,,32,30.53288078308105,-95.0803680419922,264.0,316,
252435,13882,76B,15000.0,3960.0,WATER,0,0,16W,44.00114822387695,-70.6390609741211,268.0,134,,34W,43.9726791381836,-70.59789276123047,268.0,314,
246741,14038,7A9,3255.0,230.0,TURF-G,1,0,18,32.093101501464844,-84.37239837646484,525.0,181,,36,32.08420181274414,-84.37259674072266,524.0,1,
353044,353043,7AR8,3108.0,80.0,Turf,0,0,18,34.66939926147461,-91.17649841308594,180.0,182,,36,34.66080093383789,-91.1768035888672,180.0,2,
248961,14057,7B9,1800.0,50.0,ASPH-F,1,0,01,41.92789840698242,-72.4574966430664,,175,,19,41.92300033569336,-72.45690155029297,,355,
253356,14058,7C3,2650.0,120.0,TURF-G,1,0,18,43.036399841308594,-91.34649658203124,1147.0,179,,36,43.02909851074219,-91.34649658203124,1016.0,359,
239972,14062,7CA2,2700.0,60.0,ASPH,0,0,16,35.18040084838867,-118.9280014038086,,174,,34,35.17300033569336,-118.927001953125,,275,
249404,14211,7M6,2700.0,60.0,ASPH-G,1,0,03,35.29610061645508,-93.68450164794922,430.0,39,,21,35.30189895629883,-93.67880249023438,430.0,219,
248769,14212,7M7,2550.0,50.0,ASPH-G,1,0,18,36.38169860839844,-90.16619873046876,275.0,180,550.0,36,36.374698638916016,-90.16629791259766,274.0,360,
248917,14260,7N6,2600.0,100.0,TURF-F,0,0,17,48.62820053100586,-103.9250030517578,2145.0,180,,35,48.62110137939453,-103.9250030517578,2145.0,0,
251643,14261,7N7,2419.0,60.0,ASPH-G,1,0,07,39.73400115966797,-75.40149688720703,38.0,63,198.0,25,39.737098693847656,-75.3938980102539,35.0,243,
251646,14377,7S3,2465.0,48.0,ASPH-G,1,0,02,45.42557907104492,-122.94515228271484,170.0,5,100.0,20,45.430908203125,-122.93978118896484,170.0,319,
240664,14394,7TE2,4100.0,35.0,ASPH,0,0,12,27.10890007019043,-98.21080017089844,,125,,30,27.102500915527344,-98.20059967041016,,296,
239971,14398,7TE6,3300.0,60.0,ASPH,0,0,17,29.204700469970703,-96.5552978515625,,170,,35,29.19580078125,-96.55349731445312,,343,
242565,14399,7TE7,5000.0,300.0,CONC,0,0,09,26.384700775146484,-98.3480987548828,,100,,27,26.382200241088867,-98.33309936523438,,276,
242566,14399,7TE7,5150.0,300.0,CONC,0,0,13,26.393800735473636,-98.34210205078124,,145,,31,26.382200241088867,-98.33309936523438,,238,
242567,14399,7TE7,5000.0,300.0,CONC,0,0,18,26.39620018005371,-98.34410095214844,,178,,36,26.382400512695312,-98.34349822998048,,217,
243615,14422,7TX0,3798.0,45.0,ASPH-P,0,0,17,33.83340072631836,-98.5727996826172,982.0,180,,35,33.823001861572266,-98.5727996826172,982.0,360,
244149,14427,7TX5,4055.0,30.0,ASPH,0,0,06,32.2156982421875,-102.16400146484376,,68,,24,32.21989822387695,-102.1520004272461,,270,
244150,14427,7TX5,6080.0,50.0,ASPH,0,0,17,32.222599029541016,-102.16000366210938,,178,,35,32.20589828491211,-102.15899658203124,,8,
254769,14445,7W1,2080.0,50.0,ASPH-G,1,0,10,46.31629943847656,-124.00700378417967,,120,,28,46.3134994506836,-124.0,,300,300.0
240310,14464,7WI6,1200.0,30.0,TURF,0,0,06,43.46969985961914,-89.36100006103516,,61,200.0,24,43.47129821777344,-89.35700225830078,,198,75.0
239928,14475,7XS7,3300.0,40.0,ASPH,0,0,15,30.118900299072266,-98.93319702148438,,156,,33,30.110599517822266,-98.9290008544922,,312,
244579,14488,80FD,4600.0,55.0,ASPH,0,0,14,27.11829948425293,-80.63809967041016,,140,,32,27.10860061645508,-80.62889862060547,,233,
251657,14490,80G,3000.0,100.0,TURF-G,1,0,10,40.247100830078125,-81.74030303955078,844.0,77,453.0,28,40.24860000610352,-81.73159790039062,844.0,257,
349516,349515,80XA,1350.0,25.0,Turf,0,0,3,32.48589324951172,-95.95556640625,505.0,29,,21,32.48914337158203,-95.95346069335938,485.0,209,
253489,14524,81D,2261.0,90.0,TURF-G,0,0,16,29.267900466918945,-95.41419982910156,34.0,163,,34,29.261999130249023,-95.41210174560548,30.0,343,
253490,14524,81D,2200.0,80.0,TURF-G,0,0,17,29.26799964904785,-95.41210174560548,34.0,178,,35,29.261999130249023,-95.41179656982422,30.0,358,
243313,14542,81NM,6000.0,50.0,ASPH,0,0,17,33.35329818725586,-105.18000030517578,,180,,35,33.33679962158203,-105.18000030517578,5056.0,236,114.0
243821,14566,82IS,3150.0,50.0,ASPH,1,0,13,42.14609909057617,-88.40699768066406,880.0,134,,31,42.140098571777344,-88.39869689941406,880.0,193,600.0
241460,14594,83FL,3150.0,60.0,CONC,1,0,12,30.621000289916992,-81.53800201416016,,120,,30,30.61669921875,-81.52940368652344,,324,
240727,14625,83TX,4500.0,300.0,CON,0,1,03,30.63719940185547,-96.4897003173828,,40,,21,30.646699905395508,-96.48059844970705,,220,
240728,14625,83TX,4500.0,300.0,CON,0,1,13,30.642200469970703,-96.49140167236328,,131,,31,30.63419914245605,-96.48059844970705,,311,
240729,14625,83TX,4500.0,300.0,CON,0,1,17,30.646699905395508,-96.48059844970705,,180,,35,30.63419914245605,-96.48059844970705,,360,
240731,14625,83TX,7000.0,150.0,CON,0,1,17L,30.64419937133789,-96.48310089111328,,180,,35R,30.625,-96.48310089111328,,360,
240730,14625,83TX,7000.0,150.0,CONC,0,0,17R,30.64419937133789,-96.48560333251952,,180,,35L,30.625,-96.48560333251952,,286,
242940,14704,85TX,3800.0,50.0,ASP,0,0,N,30.08289909362793,-97.9655990600586,,180,,S,30.07250022888184,-97.9655990600586,,360,
240269,14761,87MO,3000.0,85.0,TURF-GRVL-G,0,0,18,38.70019912719727,-94.25779724121094,,182,,36,38.69200134277344,-94.2582015991211,,259,
356600,45518,88NV,6022.0,75.0,Dirt,1,0,5L,40.751926,-119.231664,3907.0,60,,23R,40.761096,-119.212907,3907.0,240,
356601,45518,88NV,6015.0,75.0,Dirt,1,0,5R,40.754679,-119.219112,3907.0,60,,23L,40.763046,-119.200192,3908.0,240,
346575,346574,88WS,900.0,65.0,Turf,0,0,9,42.9310188293457,-89.62642669677734,914.0,92,,27,42.93093490600586,-89.6230697631836,916.0,272,
348394,348391,88XA,2100.0,45.0,Turf,0,0,18,33.34033203125,-96.480224609375,577.0,180,,36,33.334556579589844,-96.480224609375,577.0,360,
257342,14820,89D,2270.0,35.0,ASPH-F,1,0,18,41.60530090332031,-82.68560028076172,598.0,180,,36,41.599098205566406,-82.68560028076172,598.0,315,
244142,19113,89NY,4280.0,60.0,ASPH-F,1,0,06,44.312801361083984,-75.90579986572266,,48,,24,44.32070159912109,-75.89350128173828,,0,
240593,14843,89TE,7500.0,100.0,ASPH,1,0,07,29.27580070495605,-103.6989974975586,,78,,25,29.28009986877441,-103.6760025024414,,330,
240533,14844,89TS,5200.0,75.0,ASPH-CONC,0,0,18,31.574199676513672,-95.7667007446289,215.0,180,,36,31.55970001220703,-95.7667007446289,215.0,253,350.0
250565,14852,8A7,2943.0,50.0,ASPH-F,1,0,09,35.914798736572266,-80.46179962158203,773.0,88,,27,35.91510009765625,-80.45189666748047,818.0,268,
239774,14866,8AR1,1800.0,100.0,TURF,0,0,13,36.4911994934082,-92.64430236816406,,136,,31,36.487701416015625,-92.64009857177734,,322,
241617,14879,8CA8,3488.0,50.0,ASPH,1,0,17,38.07210159301758,-121.20700073242188,56.0,181,,35,38.062599182128906,-121.20800018310548,53.0,197,250.0
255160,14901,8D4,4033.0,75.0,ASPH-G,1,0,07,43.12490081787109,-85.68589782714844,775.0,63,,25,43.130001068115234,-85.67250061035156,775.0,243,
346577,346576,8FA1,2000.0,60.0,Turf,0,0,9,30.05290031433105,-82.24490356445312,123.0,89,,27,30.05299949645996,-82.23860168457031,123.0,269,
253680,14927,8GA1,2350.0,65.0,TURF,1,0,06,33.42129898071289,-85.16169738769531,1070.0,57,350.0,24,33.42129898071289,-85.16169738769531,1070.0,237,
345300,345299,8IA8,600.0,125.0,Turf,0,0,12,41.452972412109375,-91.61822509765624,710.0,124,,30,41.454383850097656,-91.61640167236328,710.0,304,
247327,14981,8K5,2765.0,160.0,TURF-F,1,0,17,37.85879898071289,-95.7477035522461,1112.0,180,,35,37.85129928588867,-95.7477035522461,1130.0,330,
256989,15015,8M2,2330.0,160.0,ASPH-TURF-G,0,0,01,35.587100982666016,-90.91429901123048,245.0,9,,19,35.59339904785156,-90.91310119628906,245.0,189,
253263,15016,8M6,2230.0,100.0,TURF-F,1,0,13,47.77289962768555,-98.1894989013672,1461.0,145,,31,47.76789855957031,-98.1843032836914,1463.0,325,
240410,15070,8NC8,3200.0,150.0,TURF,1,0,14,36.06330108642578,-78.78700256347656,,137,,32,36.05690002441406,-78.77960205078125,,271,
241198,15169,8TA0,4050.0,60.0,ASPH,0,0,11,29.137699127197266,-98.28240203857422,,110,,29,29.133899688720703,-98.27040100097656,,270,668.0
245699,15183,8TE4,3000.0,30.0,ASPH,0,0,07,28.81399917602539,-99.76270294189452,,76,,25,28.81599998474121,-99.75360107421876,,8,
240863,15208,8TS9,5000.0,150.0,ASPH,1,0,13,28.144399642944336,-99.57610321044922,,130,,31,28.13559913635254,-99.56439971923828,,300,
252001,15225,8V6,4200.0,50.0,DIRT-F,0,0,01,37.7593994140625,-108.89199829101562,,21,,19,37.77019882202149,-108.88600158691406,,201,
251632,15236,8W3,2575.0,46.0,ASPH-G,1,0,03,47.80720138549805,-119.64099884033205,2272.0,52,,21,47.811500549316406,-119.63300323486328,2272.0,232,
343455,343454,8WY6,5000.0,75.0,GRS,0,0,17,43.93190002441406,-107.29750061035156,4812.0,162,,35,43.92219924926758,-107.2917022705078,4857.0,342,
239924,15267,8XS8,6500.0,150.0,ASPH-CONC-P,0,0,08,33.58390045166016,-102.052001953125,,85,,26,33.58539962768555,-102.03099822998048,,222,
239925,15267,8XS8,10500.0,150.0,ASPH-CONC-G,0,0,17R,33.61320114135742,-102.04199981689452,3333.0,180,,35L,33.58430099487305,-102.04199981689452,3326.0,360,
430439,430438,90TT,4000.0,80.0,Turf/Dirt,0,0,12,29.6855,-97.258139,369.0,120,,30,29.68,-97.247222,349.0,300,
241778,15330,91TS,3200.0,30.0,CONC,0,0,15,29.37240028381348,-95.34239959716795,,150,,33,29.36479949951172,-95.33740234375,,255,
243437,15331,91TX,4750.0,50.0,ASPH,1,0,15,28.40139961242676,-98.3656997680664,,150,,33,28.39249992370605,-98.35990142822266,,9,
251124,15339,92C,2555.0,30.0,ASPH-P,1,0,12,44.6426010131836,-88.2197036743164,782.0,114,375.0,30,44.63980102539063,-88.21070098876953,774.0,294,130.0
241411,15375,92XS,3000.0,20.0,ASPH,0,0,14,26.48189926147461,-97.69029998779295,,140,,32,26.475799560546875,-97.68419647216795,,316,
345803,345802,93KS,2600.0,65.0,Turf,0,0,2,39.7765007019043,-96.0854034423828,1260.0,7,,20,39.78350067138672,-96.08419799804688,1280.0,187,
240454,15394,93MS,3150.0,75.0,CONC-TURF,0,0,18,33.97589874267578,-90.76809692382812,,180,,36,33.96720123291016,-90.76820373535156,,257,
345027,345008,93XA,2425.0,150.0,Turf,0,0,18,33.51292419433594,-98.12019348144533,1069.0,180,,36,33.50625991821289,-98.12022399902344,1055.0,360,
243745,15416,94FL,3200.0,50.0,ASPH,1,0,09,26.732799530029297,-81.9021987915039,,90,,27,26.732799530029297,-81.89240264892578,,260,
562085,562084,94MD,2500.0,60.0,Turf,0,0,10,,,,91,,28,,,,271,
242934,15438,94TX,3800.0,50.0,ASPH,0,0,17,31.442800521850582,-99.31670379638672,,170,,35,31.4325008392334,-99.3145980834961,,315,
345805,345804,95FA,1850.0,75.0,Turf,0,0,1,30.39859962463379,-82.95680236816406,93.0,5,,19,30.40369987487793,-82.9561996459961,81.0,185,
240706,15472,95TX,4000.0,75.0,ASP,0,0,N,28.197999954223636,-100.0719985961914,,180,,S,28.187000274658203,-100.0719985961914,,360,
240576,15502,96OR,4800.0,90.0,ASPH,0,0,12,45.10530090332031,-118.822998046875,,136,,30,45.09579849243164,-118.81099700927734,,7,
240435,15533,97MT,3400.0,50.0,ASPH,1,0,02,48.07109832763672,-114.68000030517578,,36,,20,48.0786018371582,-114.6719970703125,,303,
252992,15566,98KS,2440.0,100.0,TURF,0,0,N,,,,350,,S,,,,170,
356269,345109,98TS,3000.0,65.0,Turf,0,0,2,31.555578,-98.424581,1679.0,26,,20,31.562994,-98.420369,1672.0,206,
241884,15600,99CL,3700.0,150.0,ASPH,0,0,04,34.62360000610352,-117.6050033569336,2858.0,60,,22,34.62860107421875,-117.59500122070312,2846.0,197,
241885,15600,99CL,3200.0,150.0,ASPH-P,0,0,07,34.62360000610352,-117.6050033569336,2858.0,90,,25,34.62360000610352,-117.59500122070312,2853.0,226,
241886,15600,99CL,3700.0,150.0,ASPH-P,0,0,16,34.62860107421875,-117.59500122070312,2846.0,179,,34,34.61859893798828,-117.59400177001952,2865.0,271,
270804,15640,9A3,3401.0,60.0,GRVL-E,1,0,9,61.58039855957031,-159.22500610351562,244.0,106,,27,61.57780075073242,-159.20599365234375,205.0,286,
245660,15667,9CA7,3018.0,28.0,ASPH,0,0,07,36.766700744628906,-119.44100189208984,,78,,25,36.7682991027832,-119.43099975585938,,201,
243521,15672,9CL2,3000.0,50.0,ASPH,0,0,07,36.87110137939453,-121.34200286865234,,84,,25,36.87189865112305,-121.33200073242188,,359,
355677,355676,9FA5,1750.0,50.0,Turf,0,0,18,29.193333,-82.032639,53.0,180,,36,29.188517,-82.032639,49.0,0,
